vi;vj;comprimento;demanda;tipo
98;100;3.58;0.0;"SD"
100;102;4.07;0.0;"SD"
102;104;3.28;0.0;"SD"
104;106;1.7;0.0;"SD"
106;108;3.54;0.0;"SD"
108;110;2.98;0.0;"SD"
110;112;4.37;0.0;"SD"
112;114;3.51;0.0;"SD"
114;116;3.48;0.0;"SD"
116;118;4.57;0.0;"SD"
118;120;1.65;0.0;"SD"
120;122;5.46;0.0;"SD"
122;124;1.57;0.0;"SD"
124;126;4.05;0.0;"SD"
126;128;3.95;0.0;"SD"
128;130;3.18;0.0;"SD"
130;132;1.81;0.0;"SD"
132;134;4.07;0.0;"SD"
134;136;2.88;0.0;"SD"
136;138;4.58;0.0;"SD"
138;140;1.77;0.0;"SD"
140;142;5.07;0.0;"SD"
168;170;3.52;0.0;"SD"
170;324;1.55;0.0;"SD"
324;172;2.37;0.0;"SD"
172;174;1.74;0.0;"SD"
174;176;1.47;0.0;"SD"
176;178;1.92;0.0;"SD"
178;180;2.67;0.0;"SD"
180;182;2.01;0.0;"SD"
182;184;2.36;0.0;"SD"
184;186;2.0;0.0;"SD"
186;188;2.28;0.0;"SD"
188;190;2.5;0.0;"SD"
190;192;2.0;0.0;"SD"
192;194;1.69;0.0;"SD"
194;196;2.22;0.0;"SD"
196;198;1.54;0.0;"SD"
198;200;2.18;0.0;"SD"
200;202;1.81;0.0;"SD"
202;204;2.61;0.0;"SD"
204;206;2.3;0.0;"SD"
206;208;1.98;0.0;"SD"
208;210;1.83;0.0;"SD"
210;212;2.77;0.0;"SD"
212;214;1.35;0.0;"SD"
214;216;2.06;0.0;"SD"
216;218;3.03;0.0;"SD"
218;220;1.68;0.0;"SD"
220;222;1.35;0.0;"SD"
222;224;2.78;0.0;"SD"
224;226;1.54;0.0;"SD"
226;228;2.22;0.0;"SD"
228;230;1.76;0.0;"SD"
230;232;2.13;0.0;"SD"
232;234;2.35;0.0;"SD"
234;236;2.73;0.0;"SD"
236;238;2.01;0.0;"SD"
238;240;1.51;0.0;"SD"
240;242;1.85;0.0;"SD"
242;244;2.2;0.0;"SD"
244;246;1.93;0.0;"SD"
246;248;1.7;0.0;"SD"
248;250;1.89;0.0;"SD"
250;252;2.86;0.0;"SD"
252;254;1.93;0.0;"SD"
254;256;1.84;0.0;"SD"
256;258;1.7;0.0;"SD"
258;260;2.07;0.0;"SD"
260;262;2.75;0.0;"SD"
262;264;1.72;0.0;"SD"
264;266;1.75;0.0;"SD"
266;268;1.76;0.0;"SD"
268;270;1.63;0.0;"SD"
270;272;2.19;0.0;"SD"
272;274;1.83;0.0;"SD"
274;276;2.04;0.0;"SD"
276;278;2.3;0.0;"SD"
278;280;1.35;0.0;"SD"
280;282;3.31;0.0;"SD"
282;284;1.56;0.0;"SD"
284;286;1.82;0.0;"SD"
286;288;2.63;0.0;"SD"
288;290;1.92;0.0;"SD"
290;292;1.94;0.0;"SD"
292;294;1.7;0.0;"SD"
294;296;2.38;0.0;"SD"
296;298;1.63;0.0;"SD"
298;300;2.72;0.0;"SD"
300;302;1.41;0.0;"SD"
302;304;1.6;0.0;"SD"
304;306;2.12;0.0;"SD"
306;308;1.98;0.0;"SD"
308;310;1.58;0.0;"SD"
310;312;1.95;0.0;"SD"
312;314;1.66;0.0;"SD"
314;316;1.86;0.0;"SD"
316;318;1.76;0.0;"SD"
318;320;2.22;0.0;"SD"
320;34;1.58;0.0;"SD"
34;36;2.29;0.0;"SD"
36;38;1.86;0.0;"SD"
38;40;1.48;0.0;"SD"
40;42;2.25;0.0;"SD"
42;44;2.21;0.0;"SD"
44;46;1.81;0.0;"SD"
46;48;1.86;0.0;"SD"
48;50;1.89;0.0;"SD"
50;52;1.93;0.0;"SD"
52;54;2.06;0.0;"SD"
54;56;2.06;0.0;"SD"
56;58;1.68;0.0;"SD"
58;60;3.82;0.0;"SD"
60;62;1.51;0.0;"SD"
62;64;1.53;0.0;"SD"
64;66;2.31;0.0;"SD"
66;68;3.33;0.0;"SD"
68;70;1.7;0.0;"SD"
70;72;1.61;0.0;"SD"
72;16;2.09;0.0;"SD"
16;18;1.98;0.0;"SD"
18;20;1.55;0.0;"SD"
20;22;1.89;0.0;"SD"
22;24;2.03;0.0;"SD"
24;26;1.63;0.0;"SD"
26;28;2.19;0.0;"SD"
28;30;1.97;0.0;"SD"
30;32;1.71;0.0;"SD"
32;1;1.56;0.0;"SD"
1;10;2.4;0.0;"SD"
10;12;2.54;0.0;"SD"
12;14;1.35;0.0;"SD"
14;5;1.69;0.0;"SD"
5;7;2.04;0.0;"SD"
7;9;1.85;0.0;"SD"
9;3;1.57;0.0;"SD"
3;167;1.44;0.0;"SD"
167;165;2.5;0.0;"SD"
165;163;1.53;0.0;"SD"
163;161;1.73;0.0;"SD"
161;159;2.49;0.0;"SD"
159;157;1.64;0.0;"SD"
157;155;1.77;0.0;"SD"
155;153;2.58;0.0;"SD"
153;151;1.87;0.0;"SD"
151;149;1.91;0.0;"SD"
149;147;1.77;0.0;"SD"
147;145;2.11;0.0;"SD"
145;143;1.76;0.0;"SD"
143;141;1.97;0.0;"SD"
141;139;1.51;0.0;"SD"
139;137;1.63;0.0;"SD"
137;135;1.63;0.0;"SD"
135;133;2.31;0.0;"SD"
133;131;1.86;0.0;"SD"
131;129;1.7;0.0;"SD"
129;127;1.72;0.0;"SD"
127;125;1.84;0.0;"SD"
125;123;1.67;0.0;"SD"
123;121;2.04;0.0;"SD"
121;119;2.0;0.0;"SD"
119;117;1.67;0.0;"SD"
117;115;1.79;0.0;"SD"
115;113;2.27;0.0;"SD"
113;111;2.24;0.0;"SD"
111;109;1.55;0.0;"SD"
109;107;2.11;0.0;"SD"
107;105;1.38;0.0;"SD"
105;103;2.07;0.0;"SD"
103;101;2.01;0.0;"SD"
101;99;1.67;0.0;"SD"
99;97;1.58;0.0;"SD"
97;95;1.63;0.0;"SD"
95;93;1.6;0.0;"SD"
93;91;2.21;0.0;"SD"
91;89;1.42;0.0;"SD"
89;87;1.7;0.0;"SD"
87;85;1.74;0.0;"SD"
85;83;1.75;0.0;"SD"
83;81;1.47;0.0;"SD"
81;79;1.68;0.0;"SD"
79;77;1.94;0.0;"SD"
77;75;2.6;0.0;"SD"
325;326;96.69;72.5175;"CD"
327;328;103.27;77.4525;"CD"
329;330;110.76;83.07000000000001;"CD"
331;332;116.17;87.1275;"CD"
333;334;122.0;91.5;"CD"
335;336;129.89;97.41749999999999;"CD"
337;338;138.8;104.10000000000001;"CD"
339;340;422.45;316.8375;"CD"
341;342;422.88;317.15999999999997;"CD"
343;344;422.48;316.86;"CD"
345;346;422.17;316.6275;"CD"
347;348;422.81;317.1075;"CD"
349;350;422.69;317.0175;"CD"
351;352;320.73;240.5475;"CD"
353;354;327.58;245.685;"CD"
355;356;338.58;253.935;"CD"
357;358;351.35;263.51250000000005;"CD"
359;360;423.18;317.385;"CD"
361;362;423.21;317.40749999999997;"CD"
363;364;422.04;316.53000000000003;"CD"
365;366;420.25;315.1875;"CD"
367;368;420.99;315.7425;"CD"
369;370;420.37;315.27750000000003;"CD"
371;372;420.35;315.26250000000005;"CD"
373;374;420.51;315.3825;"CD"
375;376;421.24;315.93;"CD"
377;378;421.22;315.915;"CD"
379;380;421.86;316.395;"CD"
381;382;422.14;316.605;"CD"
383;384;414.98;311.235;"CD"
385;386;415.65;311.73749999999995;"CD"
387;388;415.42;311.565;"CD"
389;390;415.78;311.835;"CD"
391;392;415.94;311.955;"CD"
393;394;415.47;311.6025;"CD"
395;396;417.71;313.28249999999997;"CD"
397;398;417.84;313.38;"CD"
399;400;418.51;313.8825;"CD"
401;402;418.34;313.755;"CD"
403;404;418.58;313.935;"CD"
405;406;418.76;314.07;"CD"
407;408;417.93;313.4475;"CD"
409;410;419.91;314.9325;"CD"
411;412;420.5;315.375;"CD"
413;414;419.04;314.28000000000003;"CD"
415;416;419.66;314.745;"CD"
417;418;419.59;314.6925;"CD"
419;420;419.88;314.90999999999997;"CD"
421;422;47.18;0.0;"SD"
423;424;61.04;45.78;"CD"
425;426;70.24;52.67999999999999;"CD"
427;428;76.77;57.5775;"CD"
429;430;85.32;63.989999999999995;"CD"
431;432;92.35;69.26249999999999;"CD"
433;434;100.25;75.1875;"CD"
435;436;106.0;79.5;"CD"
437;438;111.21;83.4075;"CD"
439;440;117.02;87.765;"CD"
441;442;123.23;92.4225;"CD"
443;444;128.29;96.2175;"CD"
445;446;133.7;100.27499999999999;"CD"
447;448;138.7;104.02499999999999;"CD"
449;450;144.25;108.1875;"CD"
451;452;148.16;111.12;"CD"
453;454;153.41;115.0575;"CD"
455;456;158.47;118.85249999999999;"CD"
457;458;163.06;122.295;"CD"
459;460;168.83;126.6225;"CD"
461;462;172.97;129.7275;"CD"
463;464;176.76;132.57;"CD"
465;466;181.67;136.2525;"CD"
467;468;184.81;138.60750000000002;"CD"
469;470;188.93;141.6975;"CD"
471;472;193.39;145.0425;"CD"
473;474;196.34;147.255;"CD"
475;476;199.29;149.4675;"CD"
477;478;203.11;152.3325;"CD"
479;480;206.83;155.1225;"CD"
481;482;211.61;158.7075;"CD"
483;484;215.3;161.47500000000002;"CD"
485;486;218.49;163.8675;"CD"
487;488;222.03;166.5225;"CD"
489;490;225.93;169.4475;"CD"
491;492;228.98;171.73499999999999;"CD"
493;494;234.3;175.72500000000002;"CD"
495;496;237.01;177.7575;"CD"
497;498;240.02;180.01500000000001;"CD"
499;500;242.29;181.7175;"CD"
501;502;248.07;186.0525;"CD"
503;504;251.14;188.355;"CD"
505;506;254.17;190.6275;"CD"
507;508;258.97;194.22750000000002;"CD"
509;510;263.39;197.5425;"CD"
511;512;266.48;199.86;"CD"
513;514;271.54;203.65500000000003;"CD"
515;516;275.21;206.40749999999997;"CD"
517;518;278.31;208.73250000000002;"CD"
519;520;283.0;212.25;"CD"
521;522;287.79;215.84250000000003;"CD"
523;524;292.09;219.0675;"CD"
525;526;297.23;222.9225;"CD"
527;528;299.24;224.43;"CD"
529;530;306.24;229.68;"CD"
531;532;310.73;233.0475;"CD"
533;534;315.77;236.8275;"CD"
338;535;221.75;0.0;"SD"
536;537;36.62;27.464999999999996;"CD"
538;539;52.59;39.4425;"CD"
540;541;68.99;51.74249999999999;"CD"
542;543;76.2;57.150000000000006;"CD"
544;545;82.43;61.822500000000005;"CD"
546;547;88.71;66.5325;"CD"
548;549;93.91;70.4325;"CD"
550;551;368.14;276.105;"CD"
552;553;364.03;273.0225;"CD"
554;555;365.53;274.1475;"CD"
556;557;367.04;275.28000000000003;"CD"
558;559;370.2;277.65;"CD"
560;561;371.49;278.6175;"CD"
562;563;371.24;278.43;"CD"
564;565;371.62;278.71500000000003;"CD"
566;567;372.59;279.4425;"CD"
568;569;373.37;280.02750000000003;"CD"
570;571;375.53;281.6475;"CD"
572;573;376.81;282.6075;"CD"
574;575;378.08;283.56;"CD"
576;577;380.68;285.51;"CD"
578;579;382.33;286.7475;"CD"
580;581;384.3;288.225;"CD"
582;583;385.59;289.1925;"CD"
584;585;386.76;290.07;"CD"
586;587;387.73;290.7975;"CD"
588;589;387.79;290.84250000000003;"CD"
590;591;388.43;291.3225;"CD"
592;593;390.17;292.6275;"CD"
594;595;390.15;292.61249999999995;"CD"
596;597;391.24;293.43;"CD"
598;599;391.59;293.6925;"CD"
600;601;392.55;294.4125;"CD"
602;603;393.84;295.38;"CD"
604;605;395.1;296.32500000000005;"CD"
606;607;395.61;296.7075;"CD"
608;609;396.7;297.525;"CD"
610;611;397.77;298.3275;"CD"
612;613;398.67;299.0025;"CD"
614;615;398.85;299.13750000000005;"CD"
616;617;399.63;299.72249999999997;"CD"
618;619;400.54;300.40500000000003;"CD"
620;621;401.19;300.8925;"CD"
622;623;402.19;301.6425;"CD"
624;625;402.73;302.0475;"CD"
626;627;403.71;302.78249999999997;"CD"
628;629;404.16;303.12;"CD"
630;631;404.71;303.53249999999997;"CD"
632;633;405.54;304.15500000000003;"CD"
634;635;406.26;304.695;"CD"
636;637;407.43;305.5725;"CD"
638;639;408.53;306.3975;"CD"
640;641;408.25;306.1875;"CD"
642;643;409.05;306.7875;"CD"
644;645;409.57;307.1775;"CD"
646;647;410.44;307.83;"CD"
648;649;410.17;307.6275;"CD"
650;651;410.9;308.17499999999995;"CD"
652;653;412.21;309.15749999999997;"CD"
654;655;412.27;309.2025;"CD"
656;657;412.88;309.65999999999997;"CD"
658;659;412.3;309.225;"CD"
660;661;414.33;310.7475;"CD"
662;663;414.4;310.79999999999995;"CD"
664;665;415.22;311.415;"CD"
666;667;27.46;0.0;"SD"
421;423;10.06;0.0;"SD"
423;425;5.49;0.0;"SD"
425;427;3.33;0.0;"SD"
427;429;6.2;0.0;"SD"
429;431;4.83;0.0;"SD"
431;433;4.83;0.0;"SD"
433;435;3.02;0.0;"SD"
435;437;3.45;0.0;"SD"
437;439;2.67;0.0;"SD"
439;441;3.98;0.0;"SD"
441;443;3.14;0.0;"SD"
443;445;2.62;0.0;"SD"
445;447;3.06;0.0;"SD"
447;449;2.51;0.0;"SD"
449;451;2.52;0.0;"SD"
451;453;2.42;0.0;"SD"
453;455;2.76;0.0;"SD"
455;457;3.11;0.0;"SD"
457;459;2.39;0.0;"SD"
459;461;2.42;0.0;"SD"
461;463;2.15;0.0;"SD"
463;465;2.14;0.0;"SD"
465;467;2.07;0.0;"SD"
467;469;1.93;0.0;"SD"
469;471;2.63;0.0;"SD"
471;473;1.79;0.0;"SD"
473;475;1.55;0.0;"SD"
475;477;1.99;0.0;"SD"
477;479;2.0;0.0;"SD"
479;481;2.01;0.0;"SD"
481;483;1.85;0.0;"SD"
483;485;1.84;0.0;"SD"
485;487;1.63;0.0;"SD"
487;489;1.72;0.0;"SD"
489;491;1.7;0.0;"SD"
491;493;2.11;0.0;"SD"
493;495;1.47;0.0;"SD"
495;497;1.82;0.0;"SD"
497;499;2.08;0.0;"SD"
499;501;2.07;0.0;"SD"
501;503;1.37;0.0;"SD"
503;505;1.35;0.0;"SD"
505;507;1.78;0.0;"SD"
507;509;1.97;0.0;"SD"
509;511;1.72;0.0;"SD"
511;513;1.8;0.0;"SD"
513;515;1.7;0.0;"SD"
515;517;1.55;0.0;"SD"
517;519;2.04;0.0;"SD"
519;521;1.48;0.0;"SD"
521;523;1.8;0.0;"SD"
523;525;1.95;0.0;"SD"
525;527;1.56;0.0;"SD"
527;529;2.13;0.0;"SD"
529;531;1.55;0.0;"SD"
531;533;1.63;0.0;"SD"
533;351;1.55;0.0;"SD"
351;353;1.86;0.0;"SD"
353;355;1.73;0.0;"SD"
355;357;1.91;0.0;"SD"
357;359;1.6;0.0;"SD"
359;361;1.79;0.0;"SD"
361;363;1.5;0.0;"SD"
363;341;1.89;0.0;"SD"
341;343;1.55;0.0;"SD"
343;339;1.69;0.0;"SD"
339;350;1.46;0.0;"SD"
350;348;2.12;0.0;"SD"
348;346;1.43;0.0;"SD"
346;382;1.35;0.0;"SD"
382;380;1.7;0.0;"SD"
380;378;1.36;0.0;"SD"
378;376;1.52;0.0;"SD"
376;374;1.66;0.0;"SD"
374;372;1.61;0.0;"SD"
372;370;1.82;0.0;"SD"
370;368;1.67;0.0;"SD"
368;366;1.52;0.0;"SD"
366;420;1.74;0.0;"SD"
420;418;1.19;0.0;"SD"
418;416;1.73;0.0;"SD"
416;414;1.54;0.0;"SD"
414;412;1.31;0.0;"SD"
412;410;2.11;0.0;"SD"
410;408;1.63;0.0;"SD"
408;406;1.02;0.0;"SD"
406;404;1.53;0.0;"SD"
404;402;1.59;0.0;"SD"
402;400;1.66;0.0;"SD"
400;398;1.59;0.0;"SD"
398;396;1.67;0.0;"SD"
396;394;1.27;0.0;"SD"
394;392;1.93;0.0;"SD"
392;390;1.64;0.0;"SD"
390;388;1.78;0.0;"SD"
388;386;1.67;0.0;"SD"
386;384;0.95;0.0;"SD"
384;665;1.61;0.0;"SD"
665;663;1.63;0.0;"SD"
663;661;1.29;0.0;"SD"
661;659;1.51;0.0;"SD"
659;657;1.65;0.0;"SD"
657;655;1.27;0.0;"SD"
655;653;1.87;0.0;"SD"
653;651;1.54;0.0;"SD"
651;649;1.7;0.0;"SD"
649;647;1.58;0.0;"SD"
647;645;1.58;0.0;"SD"
645;643;1.52;0.0;"SD"
643;641;1.43;0.0;"SD"
641;639;1.73;0.0;"SD"
639;637;1.5;0.0;"SD"
637;635;1.22;0.0;"SD"
635;633;1.68;0.0;"SD"
633;631;1.52;0.0;"SD"
631;629;1.72;0.0;"SD"
629;627;1.53;0.0;"SD"
627;625;1.76;0.0;"SD"
625;623;1.55;0.0;"SD"
623;621;1.11;0.0;"SD"
621;619;1.77;0.0;"SD"
619;617;1.68;0.0;"SD"
617;615;1.45;0.0;"SD"
615;613;1.5;0.0;"SD"
613;611;1.45;0.0;"SD"
611;609;1.5;0.0;"SD"
609;607;1.16;0.0;"SD"
607;605;1.69;0.0;"SD"
605;603;1.44;0.0;"SD"
603;601;1.77;0.0;"SD"
601;599;1.61;0.0;"SD"
599;597;1.5;0.0;"SD"
597;595;1.34;0.0;"SD"
595;593;1.35;0.0;"SD"
593;591;1.73;0.0;"SD"
591;589;1.49;0.0;"SD"
589;587;1.61;0.0;"SD"
