vi;vj;comprimento;demanda;tipo
121;123;1.62;0.0;"SD"
123;125;1.3;0.0;"SD"
125;127;1.86;0.0;"SD"
127;129;1.55;0.0;"SD"
129;131;1.84;0.0;"SD"
131;133;1.6;0.0;"SD"
133;135;1.61;0.0;"SD"
135;137;1.58;0.0;"SD"
137;139;1.68;0.0;"SD"
139;141;1.7;0.0;"SD"
141;143;1.51;0.0;"SD"
143;145;1.95;0.0;"SD"
145;147;1.34;0.0;"SD"
147;149;1.96;0.0;"SD"
149;151;1.63;0.0;"SD"
151;153;1.52;0.0;"SD"
153;155;1.67;0.0;"SD"
155;157;1.85;0.0;"SD"
157;159;1.64;0.0;"SD"
159;161;2.14;0.0;"SD"
161;163;1.67;0.0;"SD"
163;165;1.83;0.0;"SD"
165;167;1.89;0.0;"SD"
167;169;1.93;0.0;"SD"
169;171;1.92;0.0;"SD"
171;173;1.62;0.0;"SD"
173;175;1.58;0.0;"SD"
175;177;1.62;0.0;"SD"
177;179;1.82;0.0;"SD"
179;181;1.78;0.0;"SD"
181;183;1.52;0.0;"SD"
183;185;1.93;0.0;"SD"
185;187;1.43;0.0;"SD"
187;189;1.91;0.0;"SD"
189;191;1.81;0.0;"SD"
191;193;1.89;0.0;"SD"
193;195;1.52;0.0;"SD"
195;197;2.39;0.0;"SD"
197;199;1.69;0.0;"SD"
199;201;2.66;0.0;"SD"
201;203;2.35;0.0;"SD"
203;205;2.72;0.0;"SD"
